Essay	Attribution	Description	Label	License	Manifest	Title	URL	
20c-churchill-chartwell	Paul Farmer		Plaque on wall at Chartwell	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/c/cf/Plaque_on_wall_at_Chartwell_-_geograph.org.uk_-_1421613.jpg	
20c-churchill-chartwell	Unknown photographer, Public domain, via Wikimedia Commons		Tea at Chartwell				https://upload.wikimedia.org/wikipedia/commons/a/ab/Tea_at_Chartwell.jpg	
20c-churchill-chartwell	John Edgington, Public domain, via Wikimedia Commons		Standard of the Lord Warden of the Cinque Ports				https://upload.wikimedia.org/wikipedia/commons/1/16/Standard_of_the_Lord_Warden_of_the_Cinque_Ports_RMG_L0123.tiff	
20c-churchill-chartwell	War Office official photographer, Horton (Capt), Public domain, via Wikimedia Commons		Churchill and Vice Admiral Sir Bertram Ramsay at the Secret Wartime Tunnels at Dover Castle				https://upload.wikimedia.org/wikipedia/commons/d/d9/Winston_Churchill_studies_after_action_reports_with_Vice_Admiral_Sir_Bertram_Ramsay%2C_Flag_Officer_Comanding_Dover%2C_28_August_1940._H3508.jpg	
20c-churchill-chartwell	War Office official photographer, Horton (Capt), Public domain, via Wikimedia Commons		Winston Churchill at Dover Castle Secret Wartime Tunnels				https://upload.wikimedia.org/wikipedia/commons/7/7b/War_Office_Second_World_War_Official_Collection_H3509.jpg	
20c-churchill-chartwell	Martin Crowther		Churchill Statue in Westerham				https://stor.artstor.org/stor/9120880e-e4bc-4374-9a8e-a552e6f8d549	
20c-churchill-chartwell	Gaius Cornelius, via Wikimedia Commons		Statue of Winston and Clementine Churchill at Chartwell	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/1/1b/Chartwell%2C_Churchills%27_statue.jpg	
20c-ferguson-biography	Photochrom Print Collection, Public domain, via Wikimedia Commons		Folkestone Leas and Bandstand, pre-1900				https://upload.wikimedia.org/wikipedia/commons/d/df/Lee%27s_Promenade_and_Bandstand%2C_Folkestone%2C_England-LCCN2002696748.tif	
20c-ferguson-biography	By kind permission of Folkestone Museum						https://raw.githubusercontent.com/kent-map/kent/502194a/20c/images/arrivalofbelgiansFMuseum.jpg	
20c-ferguson-biography	Front cover of the Penguin edition		Stealthy Terror				https://stor.artstor.org/stor/553e2b21-40cd-4e41-b5b0-b3226e668e7d	
20c-ferguson-biography	© Michelle Crowther		Road of Remembrance				https://stor.artstor.org/stor/c4709d92-4e55-4e57-8e13-8ebd8e7187ed	
20c-ferguson-biography	© Copyright Wayland Smith and licensed for reuse under this Creative Commons Licence		Folkestone Library				https://s2.geograph.org.uk/geophotos/06/44/15/6441598_45f93e8d_1024x1024.jpg	
20c-fleming-biography	Unknown author, CC BY 4.0, via Wikimedia Commons		Royal St George's Golf course				https://upload.wikimedia.org/wikipedia/commons/1/1e/Royal-st-georges-golf-club-1.jpg	
20c-fleming-biography	by Graham Horn, CC BY-SA 2.0, via Wikimedia Commons		White cliffs at St. Margaret's Bay				https://upload.wikimedia.org/wikipedia/commons/1/15/White_cliffs_at_St._Margaret%27s_Bay_-_geograph.org.uk_-_2139591.jpg	
20c-fleming-biography	Photographed by Michelle Crowther		Portrait Bench, Dover seafront				https://stor.artstor.org/stor/07405b1d-ef21-4501-90ed-3ad985c20029	
20c-fleming-biography	by Colin Park, CC BY-SA 2.0, via Wikimedia Commons		St Margaret's Bay				https://upload.wikimedia.org/wikipedia/commons/7/73/St_Margaret%27s_Bay_-_geograph.org.uk_-_2153408.jpg	
20c-fleming-biography	Mustang Joe, CC0, via Wikimedia Commons		The White Cliffs of Dover				https://upload.wikimedia.org/wikipedia/commons/e/ea/The_White_Cliffs_of_Dover_%2848904125611%29.jpg	
20c-fleming-biography	TedQuackenbush, CC BY-SA 3.0, via Wikimedia Commons		St Margaret's Bay Beach				https://upload.wikimedia.org/wikipedia/commons/8/86/Dog_On_St._Margaret%27s_Bay_Beach.jpg	
20c-fleming-biography	Nick Smith		Looking along Undercliffe Road, Kingsdown				https://upload.wikimedia.org/wikipedia/commons/7/74/Looking_S_along_Undercliffe_Road%2C_Kingsdown_-_geograph.org.uk_-_485185.jpg	
20c-fleming-biography	Geoff soper, CC BY-SA 4.0, via Wikimedia Commons		Reculver from the air				https://upload.wikimedia.org/wikipedia/commons/e/e4/Reculver_from_the_air.jpg	
20c-fleming-biography			Quince Orchard at Brogdale, Faversham				https://upload.wikimedia.org/wikipedia/commons/0/0e/Quince_Orchard%2C_Brogdale_-_geograph.org.uk_-_418906.jpg	
20c-fleming-biography	Martin Crowther		Blue Plaque at the Duck, Pett Bottom				https://stor.artstor.org/stor/eccb379a-a975-40fc-a14c-f6f34a0163de	
20c-fleming-biography	Rob Bishop		Higham Park, Bridge, Kent, home of Count Zborowski, whose car collection inspired Fleming to write Chitty Chitty Bang Bang				https://upload.wikimedia.org/wikipedia/commons/5/54/Higham_Park%2C_Bridge%2C_Kent_-_geograph.org.uk_-_123345.jpg	
20c-brooke-biography	Martin Crowther		Bishopsbourne				https://stor.artstor.org/stor/3e4f3256-59f7-495a-92e8-7b469bb98021	
20c-brooke-biography	Martin Crowther		Ivy Cottage				https://stor.artstor.org/stor/fab81d15-c1f8-43fc-8678-ae80bfbf75e3	
20c-brooke-biography			The Water Tower, Woodlands Wood, Adisham				https://stor.artstor.org/stor/0095b092-a8e8-4d8f-b644-ad93dd98f9f8	
20c-brooke-biography			Elham Valley Railway				https://stor.artstor.org/stor/d80318dc-0229-4020-9ccf-28174d5ef4c2	
20c-brooke-biography	Martin Crowther		Nailbourne				https://stor.artstor.org/stor/80704dae-34f6-4afe-bbfe-f1890b4a0994	
20c-belgian-refugees	Folkestone Museum		Belgian Refugees				images/arrivalofbelgiansFMuseum.jpg	
20c-belgian-refugees	Folkestone Museum		Belgian Refugees				images/arrivalofbelgiansFMuseum.jpg	
20c-orczy-biography	Bassano Ltd, Public domain, via Wikimedia Commons		Baroness Emma Orczy				https://upload.wikimedia.org/wikipedia/commons/8/81/Baroness_Emma_Orczy_%28Bassano%29.jpg	
20c-orczy-biography	Simon Burchell, CC BY-SA 4.0, via Wikimedia Commons		Minster in Thanet, Kent				https://upload.wikimedia.org/wikipedia/commons/6/66/Minster-in-Thanet%2C_Kent_02.jpg	
20c-orczy-biography			Ramsgate Commemorative Map 1884-1934				https://stor.artstor.org/stor/7d4c5d4c-62c0-40e9-a900-3b7400521033	
20c-orczy-biography	Philip Frith / Looking over Bearsted Pond towards Bearsted Green		Bearsted Pond towards Bearsted Green				https://upload.wikimedia.org/wikipedia/commons/3/3f/Looking_over_Bearsted_Pond_towards_Bearsted_Green_-_geograph.org.uk_-_245781.jpg	
20c-orczy-biography	david mills, CC BY-SA 2.0, via Wikimedia Commons		Church of St Mary Magdelene, Monkton, Kent				https://upload.wikimedia.org/wikipedia/commons/f/fe/The_Church_of_St._Mary_Magdelene%2C_Monkton%2C_Kent_-_geograph.org.uk_-_493855.jpg	
20c-orczy-biography	Colin Smith / Cherry Blossom		Cherry Blossom				https://upload.wikimedia.org/wikipedia/commons/9/9d/Cherry_Blossom_-_geograph.org.uk_-_418920.jpg	
20c-orczy-biography	Eybl, Plakatmuseum Wien/Wikimedia Commons		Women of Britain say 'Go!', 1915				https://upload.wikimedia.org/wikipedia/commons/e/e4/7_Collection_Eybl_Great_Britain_-_E._Kealey_-_Women_of_Britain_say_%E2%80%93_GO.jpg	
20c-orczy-biography			White Feather				images/feather-1228678_1920.jpg	
20c-orczy-biography	Folkestone Museum		Belgian Refugees				images/arrivalofbelgiansFMuseum.jpg	
20c-orczy-biography	By kind permission of Maidstone Grammar School for Girls		Maidstone Grammar School for Girls at Albion Place				https://stor.artstor.org/stor/3e492cf1-989d-4c1d-9cda-e61b89ed1677	
20c-orczy-biography	Unknown authorUnknown author, Public domain, via Wikimedia Commons		World War One Propaganda				https://upload.wikimedia.org/wikipedia/commons/0/05/Ca._1914_World_War_I_propaganda%2C_pictorial_map_of_the_British_Isles.jpg	
20c-hop-picking	Stephen Thompson, Public domain, via Wikimedia Commons		Hop-Picking in Kent by Stephen Thompson 1875				https://upload.wikimedia.org/wikipedia/commons/d/dc/Hop-Picking_in_Kent_by_Stephen_Thompson_1875.jpg	
20c-hop-picking	Ministry of Information Photo Division Photographer, Public domain, via Wikimedia Commons		Hopping in Kent- Hop-picking in Yalding, Kent, England, UK, 1944				https://upload.wikimedia.org/wikipedia/commons/a/a8/Hopping_in_Kent-_Hop-picking_in_Yalding%2C_Kent%2C_England%2C_UK%2C_1944_D22172.jpg	
20c-hop-picking	© Martin Crowther		The Hop Farm				/20c/images/OasthousesMJC.jpg	
20c-hop-picking	Author:Charles DickensIllustrator:Harry Furniss, Public domain, via Wikimedia Commons		The Uncommercial Traveller, Charles Dickens				https://upload.wikimedia.org/wikipedia/commons/f/f6/The_Uncommercial_Traveller_Illus_1.jpg	
20c-hop-picking	William Strang, Public domain, via Wikimedia Commons		Portrait Sketch of Joseph Pennell				https://upload.wikimedia.org/wikipedia/commons/8/88/Portrait_Sketch_of_Joseph_Pennell.jpg	
20c-hop-picking	Ministry of Information Photo Division Photographer, Public domain, via Wikimedia Commons		Hopping in Kent- Hop-picking in Yalding, Kent, England, UK, 1944				https://upload.wikimedia.org/wikipedia/commons/4/44/Hopping_in_Kent-_Hop-picking_in_Yalding%2C_Kent%2C_England%2C_UK%2C_1944_D22170.jpg	
20c-hop-picking	Ministry of Information Photo Division Photographer, Public domain, via Wikimedia Commons		Hopping in Kent- Hop-picking in Yalding, Kent, England, UK, 1944				https://upload.wikimedia.org/wikipedia/commons/3/3a/Hopping_in_Kent-_Hop-picking_in_Yalding%2C_Kent%2C_England%2C_UK%2C_1944_D22167.jpg	
20c-hop-picking	© Martin Crowther		Hop Picking by T.C. Dugdale, 1937				images/Hop pickers.jpg	
20c-hop-picking	Ministry of Information Photo Division Photographer, Public domain, via Wikimedia Commons		Hopping in Kent- Hop-picking in Yalding, Kent, England, UK, 1944				https://upload.wikimedia.org/wikipedia/commons/6/64/Hopping_in_Kent-_Hop-picking_in_Yalding%2C_Kent%2C_England%2C_UK%2C_1944_D22175.jpg	
20c-hamilton-biography	Lena Connell, Public domain, via Wikimedia Commons		Cicely Hamilton				https://upload.wikimedia.org/wikipedia/commons/1/13/Cicely_Hamilton_by_Lena_Connell_1910s.png	
20c-hamilton-biography	LSE Library, No restrictions, via Wikimedia Commons		Freedom League Meeting, 19 Feb 1909				https://upload.wikimedia.org/wikipedia/commons/e/ed/Women%27s_Freedom_League_meeting_on_19_February_1909.jpg	
20c-hamilton-biography	Graham Taylor		Smallhythe Place				https://upload.wikimedia.org/wikipedia/commons/6/6b/Smallhythe_Place_-_geograph.org.uk_-_1059773.jpg	
20c-folkestone-ww1	©The British Library Board. A80069-72 / Maps.C.1.a.9.(31) Images Online		The Doorway of England				images/The Doorway of England A80069-72.jpg	
20c-folkestone-ww1	© Michelle Crowther		The Road of Remembrance, Folkestone				https://stor.artstor.org/stor/c4709d92-4e55-4e57-8e13-8ebd8e7187ed	
20c-folkestone-ww1	Georgie Oulton		First of the Feathers: Soldiers and Suffragettes				/images/White Feather play.jpg	
ww2-doodlebug		The Fiesler 103R bomb	V-1 flying bomb	public domain			https://upload.wikimedia.org/wikipedia/commons/1/1f/Fieseler_Fi_103R_Reichenberg.jpg	
ww2-doodlebug			Where the doodlebugs fell, Kent Messenger, via https://www.normandythenandnow.com/wp-content/uploads/2018/04/Map-showing-where-the-doodlebug-fell-in-kent-published-in-the-Kent-Messenger-newspaper.jpg				https://www.normandythenandnow.com/wp-content/uploads/2018/04/Map-showing-where-the-doodlebug-fell-in-kent-published-in-the-Kent-Messenger-newspaper.jpg	
ww2-doodlebug		A spitfire tipping a V1 with its wing	V1 tipped over by a Spitfire	Joseph Quincy Adams. Image credit C. W. Redwood, formerly technical artist at Cornell University, Public domain, via Wikimedia Commons			https://www.normandythenandnow.com/wp-content/uploads/2018/04/Spitfire-Tipping-V-1-Flying-Bomb-wiki.jpg	
20c-cohen-biography			The Coach House, Ballards, Near Goudhurst, in 1963. Photo: Alfred Cohen Archive				images/ballards.jpg	
20c-cohen-biography			Alfred Cohen, Hedgecutting and Harvesting, 1969, oil on canvas, 40 x 28 in; 101.6 x 71.1 cm. © The Artist’s Estate. Believed to have been overpainted. Slide, Alfred Cohen Archive				images/hedgecutting.JPG	
20c-cohen-biography			Alfred Cohen, Near Goudhurst, 1965, oil on board, 9.75 x 11.in; 24.8 x 29.9 cm. © The Artist’s Estate. Collection: Diana Cohen. Photo: Peter Huggins				images/neargoudhurst.jpg	
20c-cohen-biography			Red Landscape in Kent, 1965, oil on canvas, 18 x 22 in; 45.7 x 55.9 cm. Alfred Cohen Art Foundation; gift of Michael and Jill Barrington. © The Artist’s Estate. Photo: Peter Huggins				images/redlandscape.jpg	
20c-cohen-biography			Copden House in 1970. Photo: Alfred Cohen Archives				images/copden.jpg	
20c-cohen-biography			Copden House in 1974. Photo: Alfred Cohen Archive				images/copden1974.jpg	
20c-cohen-biography			Alfred Cohen, Folkestone, 1974, oil on hardboard, 16 x 20 in; 40.6 x 50.8 cm. © The Artist’s Estate. Private Collection. Photo: Peter Huggins				images/folkestone.jpg	
20c-cohen-biography			Scullsgate Oast, Benenden, c.1978. Photo: Alfred Cohen Archive				images/scullsgate.jpg	
20c-cohen-biography			Alfred Cohen in his studio at Scullsgate Oast, 1978. Photo: Alfred Cohen Archive.				images/cohenstudio.jpg	
20c-cohen-biography			Alfred Cohen, The Walmer Lifeboat and the Goodwin Sands, 1964, casein on board, 18 x 24 in; 45.7 x 61 cm. © The Artist’s Estate. Photo: Peter Huggins. Arts Council England				images/walmerlifeboat.jpg	
20c-craig-biography	Alfred Ellis (active 1884-1899), Public domain, via Wikimedia Commons		Edith Craig				https://upload.wikimedia.org/wikipedia/commons/4/4c/Edith_Ailsa_Geraldine_Craig%2C_1895.jpg	
20c-craig-biography	Unknown author, Public domain, via Wikimedia Commons		George Bernard Shaw, 1909				https://upload.wikimedia.org/wikipedia/commons/d/d3/George_Bernard_Shaw_1909.jpg	
20c-craig-biography	 Tony Hisgett from Birmingham, UK, CC BY 2.0, via Wikimedia Commons		Smallhythe Place, Museum				https://upload.wikimedia.org/wikipedia/commons/2/23/Smallhythe_Place_2_%284907965156%29.jpg	
20c-craig-biography	Lallie Charles, Public domain, via Wikimedia Commons		Miss Ellen Terry c. 1902-1912				https://upload.wikimedia.org/wikipedia/commons/4/41/Miss_Ellen_Terry_a11044.jpg	
20c-craig-biography	JThomas / Thatched Barn Theatre		Thatched Barn Theatre				https://upload.wikimedia.org/wikipedia/commons/c/ce/Thatched_Barn_Theatre_-_geograph.org.uk_-_1276161.jpg	
20c-wellshg-biography	Library of the London School of Economics and Political Science, No restrictions, via Wikimedia Commons		H.G. Wells				https://upload.wikimedia.org/wikipedia/commons/5/54/H._G._Wells%2C_c.1890.jpg	
20c-wellshg-biography	© Martin Crowther.		20, Castle Road				images/castlerd MJC.jpg	
20c-wellshg-biography	By permission of Alan Taylor, Folkestone Local History Society		Spade House				images/Spade House.jpg	
20c-wellshg-biography			Spade House				images/Spade House 2 .jpg	
20c-wellshg-biography	© Michelle Crowther		Kipps Alehouse, Folkestone, 2021				images/Kipps MJC.jpg	
20c-wellshg-biography	Photochrom Print Collection, Public domain, via Wikimedia Commons		The Promenade, Sandgate				https://upload.wikimedia.org/wikipedia/commons/9/9e/The_promenade%2C_Sandgate%2C_England-LCCN2002708091.jpg	
20c-wellshg-biography	© Martin Crowther		Spade House, 2021				images/spade MJC.jpg	
20c-maxwelld-biography	c.1909		Lloyd's Paper Mill, Sittingbourne				https://stor.artstor.org/stor/ff02b007-70c7-432e-88d7-04fa94cfefde	
20c-maxwelld-biography			Unknown Kent, 1921				https://stor.artstor.org/stor/ced608e6-1e5f-48a9-b58c-0f2eda22bead	
20c-maxwelld-biography	Imperial War Museum London, Public domain, via Wikimedia Commons		Donald Maxwell, Babylon				https://upload.wikimedia.org/wikipedia/commons/5/59/Maxwell%2C_Donald_-_Babylon_-_Google_Art_Project.jpg	
20c-maxwelld-biography	ClemRutter via Wikimedia Commons		Upnor, Medway	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/8/89/Upnor_Medway_2605.jpg	
20c-maxwelld-biography	Hywel Williams		Cooling Church graveyard	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/a/ac/Cooling_Church_Graveyard_-_geograph.org.uk_-_43903.jpg	
20c-blunden-biography	nick macneill, via Wikimedia Commons		High Street, Yalding, Kent	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/d/d4/High_Street%2C_Yalding%2C_Kent_-_geograph.org.uk_-_2431758.jpg	
20c-blunden-biography	Clem Rutter, Rochester, Kent, via Wikimedia Commons		Twyford Bridge, Yalding	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/9/9f/YaldingTwyford0529.JPG	
20c-blunden-biography	Glyn Warren Philpot, Public domain, via Wikimedia Commons		Siegfried_Sassoon by Glyn Warren Philpot 1917				https://upload.wikimedia.org/wikipedia/commons/b/b4/Siegfried_Sassoon_by_Glyn_Warren_Philpot_1917.jpeg	
20c-blunden-biography	David Anstiss, via Wikimedia Commons		Yalding Village Sign, 2012	 CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/9/9d/Close-up_of_Yalding_Village_Sign_%282012%29_-_geograph.org.uk_-_3164900.jpg	
20c-blunden-biography	Mrjspence at English Wikipedia, via Wikimedia Commons		Piccadilly Square pictured as supporters celebrate VE Day, May 08, 1945. Photo taken by Sgt. James A. Spence, during his service in World War II.	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/0/0d/VE_DAY_Piccadily_1945.jpg	
20c-jamesmr-biography	Acabashi, via Wikimedia Commons		Holy Cross Church	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/d/d7/Holy_Cross_Church_from_Walled_Garden_of_Goodnestone_Park_Kent_England_1.jpg	
20c-jamesmr-biography	Unknown author, Public domain, via Wikimedia Commons		M.R. James, 1900				https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/MRJames1900.jpg/330px-MRJames1900.jpg	
20c-jamesmr-biography	James McBryde, Public domain, via Wikimedia Commons		Whistle and I'll come to you				https://upload.wikimedia.org/wikipedia/commons/1/18/Whistle_and_I%27ll_come_to_you_illustration.jpg	
20c-jamesmr-biography	John Mavin, via Wikimedia Commons		The former marine station	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/4/41/The_former_Marine_Station%2C_Dover_-_geograph.org.uk_-_735239.jpg	
